SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
351482,0,Cash loans,F,N,Y,0,94500.0,495000.0,25272.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-21640,365243,-8792.0,-4690,,1,0,0,1,1,1,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.6680980232297421,0.3876253444214701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-266.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
144095,1,Cash loans,M,Y,Y,0,157500.0,755190.0,36459.0,675000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.02461,-8744,-312,-3497.0,-1403,7.0,1,1,0,1,0,0,,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Self-employed,,0.6862176447317322,0.6817058776720116,0.2216,0.1253,0.9846,,,0.24,0.2069,0.3333,,0.163,,0.2209,,0.0,0.2258,0.13,0.9846,,,0.2417,0.2069,0.3333,,0.1667,,0.2301,,0.0,0.2238,0.1253,0.9846,,,0.24,0.2069,0.3333,,0.1658,,0.2248,,0.0,,block of flats,0.2046,Panel,No,0.0,0.0,0.0,0.0,-583.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
420947,0,Cash loans,M,Y,Y,0,202500.0,288562.5,22927.5,261000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-9710,-2817,-2038.0,-2349,0.0,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,9,0,0,0,1,1,0,Government,0.3045502079580414,0.0087259993794947,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
233308,0,Cash loans,F,N,Y,0,112500.0,550980.0,35343.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.01885,-17387,-1843,-8830.0,-925,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.4117224161878586,0.5954562029091491,0.232,0.0944,0.9776,0.6940000000000001,0.0393,0.0,0.069,0.1667,0.2083,0.0722,0.1874,0.0968,0.0077,0.1763,0.2363,0.098,0.9777,0.706,0.0397,0.0,0.069,0.1667,0.2083,0.0739,0.2048,0.1009,0.0078,0.1866,0.2342,0.0944,0.9776,0.6981,0.0396,0.0,0.069,0.1667,0.2083,0.0735,0.1907,0.0986,0.0078,0.18,reg oper account,block of flats,0.136,"Stone, brick",No,4.0,0.0,4.0,0.0,-184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
436051,0,Cash loans,F,N,Y,0,67500.0,288873.0,17802.0,238500.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.022625,-23063,365243,-10530.0,-4109,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,,0.6367695283622192,,0.067,0.1007,0.9851,0.7959999999999999,0.0476,0.04,0.0345,0.3333,0.375,0.0099,0.0538,0.0386,0.0039,0.1684,0.0683,0.1045,0.9851,0.804,0.0481,0.0403,0.0345,0.3333,0.375,0.0101,0.0588,0.0402,0.0039,0.1783,0.0677,0.1007,0.9851,0.7987,0.0479,0.04,0.0345,0.3333,0.375,0.0101,0.0547,0.0393,0.0039,0.1719,,block of flats,0.0659,"Stone, brick",No,0.0,0.0,0.0,0.0,-314.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
290816,0,Cash loans,M,Y,N,1,112500.0,94230.0,6502.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10710,-2666,-4779.0,-3376,28.0,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,12,0,0,0,0,1,1,Industry: type 11,0.3003356252788069,0.3721920103270948,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,1.0,-1778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
264313,0,Cash loans,F,N,Y,0,202500.0,490495.5,27517.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00702,-23548,365243,-6693.0,-4455,,1,0,0,1,1,0,,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,,0.2961435654275993,0.7688075728291359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,15.0,0.0,-457.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
444206,0,Cash loans,F,N,Y,0,225000.0,207711.0,14899.5,189000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101,-21074,365243,-9194.0,-4551,,1,0,0,1,1,0,,1.0,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,0.6874094787384976,0.7134887104551854,0.520897599048938,0.1443,0.1586,0.9876,0.83,0.0965,0.0,0.2414,0.1667,0.2083,0.1343,0.1168,0.0816,0.0039,0.0018,0.1471,0.1646,0.9876,0.8367,0.0974,0.0,0.2414,0.1667,0.2083,0.1373,0.1276,0.085,0.0039,0.0019,0.1457,0.1586,0.9876,0.8323,0.0971,0.0,0.2414,0.1667,0.2083,0.1366,0.1189,0.0831,0.0039,0.0018,org spec account,block of flats,0.1168,Panel,No,2.0,2.0,2.0,1.0,-217.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
438165,0,Cash loans,M,Y,Y,0,247500.0,422235.0,18729.0,364500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020713,-9977,-1089,-3364.0,-2252,13.0,1,1,0,1,0,0,Core staff,1.0,3,3,SATURDAY,13,0,0,0,0,1,1,Other,0.3382461439900293,0.0837294079599387,0.5602843280409464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
138755,0,Cash loans,F,N,Y,1,112500.0,234576.0,24759.0,202500.0,Family,Working,Secondary / secondary special,Married,Office apartment,0.030755,-13062,-1448,-4904.0,-2907,,1,1,0,1,0,0,Cooking staff,3.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.50968087470745,0.6906967696501873,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,0.0,-631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
454281,1,Cash loans,F,Y,Y,0,157500.0,539100.0,29245.5,450000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.010006,-13439,-220,-83.0,-4760,3.0,1,1,1,1,1,1,Accountants,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Self-employed,0.2329888592096105,0.2768954680168712,0.3457848024695955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-286.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,5.0
247476,0,Cash loans,M,N,Y,0,99000.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-9061,-385,-9056.0,-17,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,1,1,0,Business Entity Type 1,,0.6511225433470221,0.0584278408863401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1004.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
379974,0,Cash loans,F,N,N,0,67500.0,454500.0,21865.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-10374,-1440,-1307.0,-1970,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,20,0,0,0,0,1,1,Industry: type 3,,0.1962939107595888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,2.0,-792.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
175222,1,Cash loans,F,N,N,0,157500.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-14020,-1154,-7406.0,-3801,,1,1,1,1,0,0,Laborers,1.0,3,3,WEDNESDAY,8,0,0,0,0,1,1,Business Entity Type 2,0.3552103982612008,0.3404842574496232,0.1068419476808217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
370592,0,Cash loans,M,Y,N,2,157500.0,675000.0,53329.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.010276,-11131,-1513,-4293.0,-3423,13.0,1,1,1,1,0,0,Drivers,4.0,2,2,WEDNESDAY,13,1,1,0,1,1,1,Self-employed,0.1945530121340154,0.5967075803639218,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2158.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
297556,1,Cash loans,F,N,Y,1,225000.0,1800000.0,52762.5,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15408,-1374,-5643.0,-4171,,1,1,0,1,0,0,Sales staff,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5030678816360593,0.7531317602280669,0.7838324335199619,0.4732,0.434,0.9861,0.8096,,0.0,1.0,0.1667,0.0,0.7447,,0.3018,,0.0102,0.4821,0.4503,0.9861,0.8171,,0.0,1.0,0.1667,0.0,0.7617,,0.3144,,0.0108,0.4778,0.434,0.9861,0.8121,,0.0,1.0,0.1667,0.0,0.7577,,0.3072,,0.0104,,block of flats,0.4199,Panel,No,3.0,0.0,3.0,0.0,-387.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
167764,1,Cash loans,F,N,N,1,225000.0,343800.0,13090.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00712,-18502,365243,-646.0,-652,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.0105837000433337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
199395,1,Cash loans,F,N,Y,1,67500.0,314100.0,16573.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-8803,-895,-128.0,-1466,,1,1,0,1,0,0,Medicine staff,3.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Medicine,,0.0327562537940441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
230409,0,Cash loans,M,Y,N,0,270000.0,781920.0,24682.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.020713,-16854,-2232,-7581.0,-386,15.0,1,1,0,1,0,0,Drivers,2.0,3,1,TUESDAY,13,0,0,0,0,0,0,Government,,0.2725774966839749,0.3689687382528466,0.3639,0.107,0.9801,0.728,0.0547,0.08,0.069,0.3333,0.0417,0.0392,0.2959,0.1336,0.0039,0.0067,0.3708,0.111,0.9801,0.7387,0.0552,0.0806,0.069,0.3333,0.0417,0.0401,0.3232,0.1392,0.0039,0.0071,0.3674,0.107,0.9801,0.7316,0.055,0.08,0.069,0.3333,0.0417,0.0399,0.301,0.136,0.0039,0.0069,reg oper account,specific housing,0.1065,Panel,No,2.0,2.0,2.0,1.0,-2409.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
355035,1,Cash loans,M,Y,N,2,90000.0,239850.0,25317.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-14134,-960,-8155.0,-4607,14.0,1,1,0,1,1,0,Drivers,4.0,2,2,TUESDAY,8,0,0,0,0,0,0,Housing,,0.248615300344288,0.2778856891082046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
421602,0,Revolving loans,M,N,Y,0,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-8762,-1900,-307.0,-1439,,1,1,1,1,0,0,High skill tech staff,1.0,2,2,MONDAY,9,0,1,1,0,1,1,Business Entity Type 2,0.088760492031006,0.3571865710147151,0.6178261467332483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
245080,0,Cash loans,M,Y,Y,0,292500.0,1125000.0,44748.0,1125000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-23362,365243,-5197.0,-4483,3.0,1,0,0,1,1,0,,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,XNA,,0.7160610683410145,0.6706517530862718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1625.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
202709,0,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-18170,-3118,-3757.0,-1692,,1,1,0,1,0,1,,2.0,1,1,TUESDAY,18,0,0,0,0,1,1,Business Entity Type 3,,0.6548833437450162,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
387791,1,Cash loans,F,N,Y,1,112500.0,286704.0,19395.0,247500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.003813,-12446,-1684,-1353.0,-3999,,1,1,0,1,1,0,,3.0,2,2,FRIDAY,9,0,0,0,0,0,0,Trade: type 7,,0.3610265722274719,0.2471909382666521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-183.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
440600,0,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-13875,-1507,-1553.0,-4355,,1,1,0,1,0,0,Laborers,1.0,3,3,THURSDAY,9,0,0,0,0,0,0,Industry: type 3,0.4661815234859985,0.3220217374471788,0.5937175866150576,0.0825,0.0083,0.9965,0.9524,0.0486,0.08,0.069,0.375,0.4167,0.0282,0.0664,0.1073,0.0039,0.0,0.084,0.0086,0.9965,0.9543,0.0491,0.0806,0.069,0.375,0.4167,0.0288,0.0725,0.1118,0.0039,0.0,0.0833,0.0083,0.9965,0.953,0.0489,0.08,0.069,0.375,0.4167,0.0287,0.0676,0.1092,0.0039,0.0,reg oper account,block of flats,0.0844,Panel,No,1.0,0.0,1.0,0.0,-2352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
121625,0,Cash loans,F,N,Y,0,157500.0,428854.5,20119.5,301500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.035792,-12445,-95,-6351.0,-3968,,1,1,0,1,1,0,,2.0,2,2,THURSDAY,14,0,0,0,1,1,0,Business Entity Type 3,,0.6474376749337114,0.7813782380840683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
118298,1,Cash loans,M,N,N,0,76500.0,54000.0,4459.5,54000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.015221,-10249,-1600,-3109.0,-434,,1,1,0,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.0505837671421106,0.4135967602644276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1089.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
190286,0,Cash loans,F,N,Y,0,157500.0,518562.0,22099.5,463500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-16647,-263,-3393.0,-195,,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Medicine,,0.3996126375119529,0.7517237147741489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1927.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
300383,0,Cash loans,M,N,N,1,135000.0,797557.5,26487.0,688500.0,Unaccompanied,Working,Higher education,Civil marriage,With parents,0.04622,-11406,-3264,-5391.0,-4029,,1,1,0,1,0,0,Laborers,3.0,1,1,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.2116884639482956,0.679921560415825,0.6397075677637197,0.1474,0.0765,0.9851,0.7959999999999999,0.0138,0.16,0.1379,0.3333,0.375,,0.1202,0.141,0.0039,0.0078,0.1502,0.0794,0.9851,0.804,0.0139,0.1611,0.1379,0.3333,0.375,,0.1313,0.147,0.0039,0.0083,0.1489,0.0765,0.9851,0.7987,0.0138,0.16,0.1379,0.3333,0.375,,0.1223,0.1436,0.0039,0.008,reg oper account,block of flats,0.1132,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
317740,1,Cash loans,M,N,Y,0,135000.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-16035,-4136,-6517.0,-1962,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,10,1,1,0,1,1,0,Self-employed,,0.2561157826813699,0.3312508645909018,0.0186,0.0407,0.9856,0.8028,0.0,0.0,0.1034,0.0417,0.0417,0.0436,0.0151,0.0183,0.0,0.0,0.0189,0.0422,0.9856,0.8105,0.0,0.0,0.1034,0.0417,0.0417,0.0446,0.0165,0.0191,0.0,0.0,0.0187,0.0407,0.9856,0.8054,0.0,0.0,0.1034,0.0417,0.0417,0.0444,0.0154,0.0187,0.0,0.0,reg oper spec account,block of flats,0.0144,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165713,0,Cash loans,F,Y,N,1,126000.0,180000.0,17802.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0096569999999999,-8180,-923,-2961.0,-422,10.0,1,1,1,1,1,0,Managers,3.0,2,2,WEDNESDAY,14,0,0,0,1,1,0,Trade: type 2,,0.5371682188397366,0.2263473957097693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-340.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
292597,1,Cash loans,F,N,Y,0,112500.0,601470.0,29065.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-19951,-2332,-4248.0,-3448,,1,1,0,1,1,0,Laborers,2.0,3,3,TUESDAY,9,0,0,0,0,0,0,Housing,,0.1792671996655886,0.4848514754962666,0.0557,0.0257,0.9801,0.728,0.0069999999999999,0.04,0.0345,0.3333,0.375,0.0146,0.0454,0.0454,0.0,0.0,0.0567,0.0267,0.9801,0.7387,0.0071,0.0403,0.0345,0.3333,0.375,0.0149,0.0496,0.0473,0.0,0.0,0.0562,0.0257,0.9801,0.7316,0.0069999999999999,0.04,0.0345,0.3333,0.375,0.0149,0.0462,0.0462,0.0,0.0,reg oper account,block of flats,0.0395,"Stone, brick",No,3.0,0.0,3.0,0.0,-2125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,4.0
401343,0,Cash loans,F,N,N,0,112500.0,862560.0,22882.5,720000.0,Other_A,Commercial associate,Higher education,Single / not married,House / apartment,0.025164,-9435,-861,-6839.0,-2077,,1,1,1,1,0,0,Secretaries,1.0,2,2,SUNDAY,14,0,0,0,0,0,0,Industry: type 9,,0.6255707485028784,0.5478104658520093,0.1113,0.0774,0.9906,0.8708,0.031,0.12,0.1034,0.3333,0.375,0.0206,0.0908,0.131,0.0,0.0,0.1134,0.0803,0.9906,0.8759,0.0313,0.1208,0.1034,0.3333,0.375,0.0211,0.0992,0.1365,0.0,0.0,0.1124,0.0774,0.9906,0.8725,0.0312,0.12,0.1034,0.3333,0.375,0.021,0.0923,0.1334,0.0,0.0,reg oper account,block of flats,0.1465,Block,No,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0
